fighter_id,record,SLpM:,Str. Acc.:,SApM:,Str. Def:,,TD Avg.:,TD Acc.:,TD Def.:,Sub. Avg.:,Height:,Weight:,Reach:,STANCE:,DOB:
269d103c96a4c3a5,15-15-5,8.79,27%,10.29,39%,,0.00,0%,0%,0.0,"5' 10""",145 lbs.,--,Southpaw,"Oct 05, 1979"
73ef22f25d0f70e2,7-1-0,1.80,35%,2.83,50%,,2.50,62%,83%,0.0,"5' 10""",170 lbs.,--,Orthodox,"Dec 02, 1977"
71002dbc1743b9a7,18-10-1 (2 NC),2.37,45%,2.66,64%,,0.93,47%,41%,0.7,"5' 8""",135 lbs.,"73""",Orthodox,"Feb 09, 1988"
dbea8c1cb327ab3d,25-9-0 (1 NC),1.52,42%,2.86,49%,,0.86,15%,22%,0.6,"6' 1""",170 lbs.,"77""",Orthodox,"Dec 06, 1980"
36541f1e6c5d4955,13-7-0,3.84,47%,4.83,55%,,1.72,43%,75%,0.6,"5' 4""",125 lbs.,"68""",Orthodox,"Nov 21, 1986"
1291edf2d566a71a,19-6-0,4.36,36%,3.05,68%,,0.46,28%,96%,0.3,"5' 7""",145 lbs.,"70""",Southpaw,"Oct 27, 1989"
d25e39e74efb0a77,15-7-0,1.53,46%,2.73,51%,,0.00,0%,50%,1.0,"5' 8""",145 lbs.,--,,"Oct 15, 1981"
87f8699fdcc2c404,12-7-0,7.00,46%,4.97,61%,,1.08,50%,85%,0.2,"5' 3""",115 lbs.,"62""",Orthodox,"Apr 19, 1992"
9c9455912d917e4e,7-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,"Mar 06, 1985"
db3c4a884d704efe,0-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,170 lbs.,--,,"Jan 29, 1993"
e4ba58725825412d,9-3-0 (2 NC),2.48,43%,3.44,50%,,4.36,35%,55%,1.4,"5' 7""",135 lbs.,"68""",Southpaw,"Aug 13, 1993"
90063913321e7670,5-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,--
e0e1801e8721af17,10-2-2,5.07,43%,5.40,47%,,1.00,50%,60%,0.0,"5' 3""",125 lbs.,"63""",Orthodox,"Dec 07, 1998"
9a7ffa80766caa51,6-1-0,1.84,44%,8.97,43%,,0.00,0%,50%,0.0,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 11, 1989"
3738e68d2261e60f,34-24-0 (2 NC),3.82,45%,3.22,57%,,0.37,35%,76%,0.2,"6' 3""",240 lbs.,"77""",Orthodox,"Feb 04, 1979"
1effd880e1f1bb30,10-5-0,5.35,53%,3.64,56%,,1.10,50%,64%,0.6,"5' 6""",135 lbs.,"70""",Orthodox,"Oct 09, 1996"
30ad2050273d016a,5-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
bf0e700106d00e55,16-6-0,4.52,41%,6.38,62%,,0.44,18%,57%,0.2,"6' 0""",145 lbs.,"72""",Orthodox,"Oct 22, 1991"
05fbfe628658c538,14-5-0,1.66,48%,1.15,57%,,2.41,48%,58%,1.2,"5' 11""",205 lbs.,--,Orthodox,"Jul 17, 1978"
a90c200c3fbb22c4,6-1-0,8.92,68%,6.49,38%,,12.16,100%,0%,0.0,"5' 10""",185 lbs.,"72""",Orthodox,"Jun 06, 1996"
770b9d4813c25902,7-3-0,1.56,34%,1.63,56%,,3.05,75%,37%,1.0,"5' 11""",205 lbs.,--,Orthodox,"May 28, 1975"
c136b2a8852da5bd,23-11-1,2.32,45%,4.01,56%,,1.07,100%,33%,0.4,"5' 10""",155 lbs.,"71""",Southpaw,"Jan 14, 1983"
de62052b2ede65ba,3-3-0,1.62,47%,2.01,58%,,2.12,36%,100%,5.3,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 01, 1982"
61fb8098ccf81c7f,9-5-0,2.82,66%,2.02,50%,,1.14,41%,41%,0.2,"6' 3""",185 lbs.,"73""",Orthodox,"Jul 01, 1989"
2dea80c069847321,1-1-0,0.06,10%,2.45,32%,,0.00,0%,0%,0.0,"5' 9""",190 lbs.,--,Southpaw,"Dec 23, 1970"
91e3388e69060e69,3-1-0,3.20,36%,1.92,65%,,0.00,0%,40%,0.0,"5' 7""",125 lbs.,--,,--
49f78022126bf4a4,8-3-0,5.37,45%,5.20,56%,,7.32,75%,0%,2.4,"5' 11""",155 lbs.,--,Orthodox,"Jan 31, 1991"
d33da8a3d82bdb62,22-6-0,2.53,34%,3.34,52%,,0.00,0%,50%,0.0,"5' 8""",135 lbs.,"69""",Orthodox,"Oct 31, 1993"
a373085066dbfb54,14-5-0,7.27,61%,6.80,28%,,0.00,0%,100%,0.0,"6' 1""",185 lbs.,"73""",Switch,"Dec 27, 1989"
d26a0988c9dc9886,11-3-1,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 6""",125 lbs.,--,,"Jan 14, 1992"
c739c2995a275314,8-2-0,2.88,50%,4.78,50%,,3.24,38%,64%,0.0,"5' 9""",155 lbs.,"69""",Orthodox,"Mar 31, 1995"
8be9deb7d6b36354,7-6-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 6""",135 lbs.,--,,"Jul 31, 1992"
2abc414136504554,11-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 7""",145 lbs.,"69""",Orthodox,"Aug 19, 1994"
b1d19449397541dc,14-1-1,3.05,54%,2.80,57%,,2.60,24%,66%,0.4,"5' 6""",125 lbs.,"67""",Orthodox,"Oct 09, 1992"
9be6020024133293,9-4-0,3.35,39%,5.82,35%,,4.41,62%,100%,0.9,"6' 0""",247 lbs.,"74""",Orthodox,"Dec 24, 1985"
5c10da56d712ac9c,23-1-0,2.00,26%,4.13,56%,,0.00,0%,66%,0.0,"5' 8""",145 lbs.,"69""",Orthodox,"Feb 13, 1995"
06827d70c53ff0d9,14-4-0,3.03,46%,3.52,52%,,0.44,18%,65%,0.7,"6' 3""",185 lbs.,"75""",Southpaw,"May 20, 1988"
0b31f87be71ebbb1,19-2-0 (1 NC),3.64,49%,5.66,36%,,4.33,55%,0%,0.9,"5' 11""",170 lbs.,"73""",Orthodox,"Jul 18, 1984"
6e8f1bcdda94ff45,14-4-0,5.75,48%,3.96,56%,,0.00,0%,87%,0.0,"6' 3""",205 lbs.,"77""",Orthodox,"Apr 23, 1996"
399afbabc02376b5,15-3-0 (1 NC),7.63,67%,3.62,56%,,2.62,80%,100%,1.3,"6' 5""",255 lbs.,"78""",Orthodox,"Apr 11, 1993"
e56cee1ad697db04,7-2-0,10.05,51%,6.64,50%,,0.00,0%,100%,0.0,"6' 5""",260 lbs.,"78""",Orthodox,"Jul 16, 1998"
ff222167cce02919,8-4-0,1.27,43%,3.20,36%,,2.00,50%,66%,1.0,"6' 2""",185 lbs.,--,Orthodox,"May 23, 1992"
d0d7160824278840,16-6-0,3.31,62%,2.06,44%,,2.43,24%,66%,0.7,"5' 9""",145 lbs.,"72""",Orthodox,"Jun 24, 1981"
2f13e4020cea5b38,28-10-0,3.22,42%,2.50,66%,,1.65,39%,78%,0.2,"5' 5""",135 lbs.,"66""",Orthodox,"Jul 19, 1982"
01c9e4013afce141,11-5-0,7.60,42%,7.03,52%,,0.24,25%,55%,0.0,"5' 8""",145 lbs.,"69""",Orthodox,"Sep 27, 2000"
fd7acf42bd6e7e95,17-1-0,0.87,41%,3.14,49%,,1.00,33%,0%,0.0,"6' 1""",230 lbs.,--,Orthodox,"Mar 12, 1979"
210935fd21670f6d,10-5-0,2.28,47%,2.13,59%,,0.74,37%,75%,0.0,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 16, 1977"
55ee431411ccf07a,11-5-0,2.48,51%,2.97,55%,,2.36,33%,70%,0.5,"5' 9""",155 lbs.,"70""",Southpaw,"Feb 23, 1989"
196ed28337adc630,11-2-1,1.17,12%,4.31,41%,,0.80,50%,0%,0.0,"6' 0""",155 lbs.,--,Orthodox,"Apr 16, 1986"
4d3b08ab127c7585,6-2-0 (1 NC),0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 3""",251 lbs.,--,,"Mar 28, 1992"
04643fd03d9159cc,22-10-0,1.42,33%,2.27,59%,,1.69,27%,27%,1.3,"5' 10""",155 lbs.,"74""",Orthodox,"Aug 18, 1973"
956dcac65e7b34d6,2-1-0,3.33,25%,10.00,57%,,0.00,0%,0%,0.0,"5' 9""",185 lbs.,--,Orthodox,"Jul 07, 1981"
8753e125f4499816,8-7-0 (1 NC),2.34,47%,3.36,43%,,2.37,80%,50%,1.8,"6' 0""",170 lbs.,"74""",Orthodox,"Jun 30, 1983"
ba5c6eeb8ef45f5c,18-15-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 1""",170 lbs.,--,,"May 17, 1982"
033d19259f589457,13-5-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 7""",145 lbs.,--,,"Dec 29, 1988"
4665cbf36b08193b,5-4-0,2.37,30%,4.17,48%,,0.00,0%,46%,0.0,"5' 10""",145 lbs.,--,Orthodox,"Jan 16, 1993"
86d9dbe1bfcbade7,9-4-0,2.81,42%,3.28,55%,,0.63,37%,52%,0.2,"5' 7""",135 lbs.,"68""",Orthodox,"May 11, 1988"
da603332ad41f165,20-9-0,2.13,26%,1.87,60%,,0.50,16%,100%,0.5,"5' 11""",155 lbs.,--,,"Jun 07, 1983"
26387c19f32dda0f,10-5-0,0.83,25%,5.00,33%,,0.00,0%,0%,0.0,"6' 1""",265 lbs.,--,,"Aug 20, 1988"
6eaec40f724852f4,16-6-0,3.53,37%,3.59,58%,,0.00,0%,50%,0.3,"6' 0""",155 lbs.,"73""",Orthodox,"May 31, 1992"
46d0a888d87d91ac,14-4-1,4.38,43%,4.32,51%,,1.00,37%,42%,0.0,"5' 9""",185 lbs.,"76""",Orthodox,"Mar 10, 1986"
ee18ff42063174df,13-3-0,4.43,44%,4.11,52%,,0.00,0%,100%,0.0,"5' 8""",155 lbs.,"71""",Switch,"Feb 20, 1990"
063649e21bc9d6d5,15-10-0,2.16,39%,2.76,57%,,1.07,50%,45%,0.3,"5' 9""",154 lbs.,--,Orthodox,"Jun 10, 1976"
9bcfb40dbcd50568,17-9-1,0.76,45%,1.97,27%,,2.28,11%,0%,0.0,"6' 3""",161 lbs.,--,Orthodox,"Jun 25, 1981"
2af2f2e26c4c0402,9-2-0,3.92,53%,2.08,58%,,1.97,34%,67%,1.3,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 02, 1992"
39cc64bf0a269db9,11-3-0 (1 NC),1.12,41%,3.65,40%,,2.92,80%,72%,2.2,"6' 1""",145 lbs.,--,Orthodox,"Aug 22, 1989"
fd5b6598a3b70c0a,20-14-0,3.08,31%,3.14,51%,,0.89,16%,48%,0.8,"6' 3""",170 lbs.,"75""",Orthodox,"Oct 26, 1981"
968764372c49eab6,13-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,145 lbs.,--,,--
c0ab242c40decc55,23-5-0,2.82,43%,1.39,71%,,3.37,44%,80%,0.4,"6' 2""",205 lbs.,"74""",Orthodox,"Jun 07, 1983"
4fcf6e0c4e0e6664,6-3-0,3.74,71%,4.90,32%,,1.75,12%,100%,0.0,"5' 5""",115 lbs.,--,Orthodox,"Jul 11, 1991"
82d4c957649faf9b,10-4-0,4.09,49%,5.92,46%,,0.36,22%,54%,2.0,"6' 2""",170 lbs.,"74""",Orthodox,"Aug 23, 1992"
3dd92ff9fb0412b3,15-6-0,2.85,42%,3.09,52%,,2.51,36%,65%,0.3,"5' 4""",125 lbs.,"65""",Orthodox,"Jun 10, 1985"
e4d2564ea0e34e2b,11-5-0,3.13,30%,4.56,46%,,0.00,0%,33%,0.0,"6' 1""",155 lbs.,--,Orthodox,"Apr 13, 1985"
a52bc1e62cf0b7c6,8-4-0,4.98,58%,3.15,56%,,0.00,0%,70%,0.0,"5' 9""",145 lbs.,"70""",Southpaw,"Jan 28, 1992"
aec185309b4843d0,24-8-1,2.91,40%,3.23,49%,,1.32,61%,62%,0.3,"5' 11""",170 lbs.,"73""",Orthodox,"Apr 17, 1984"
e4a47b07044ddd72,17-7-0,5.99,46%,4.07,55%,,0.00,0%,70%,0.6,"6' 3""",155 lbs.,"75""",Orthodox,"Aug 27, 1997"
8f313e9c3a39c06e,10-1-1,4.02,45%,4.83,61%,,1.34,66%,100%,0.0,"5' 8""",170 lbs.,"71""",Southpaw,"Sep 12, 1997"
e2b8186b618b00c4,16-11-0,1.56,20%,3.91,69%,,1.50,33%,37%,0.0,"5' 9""",155 lbs.,"75""",Southpaw,"Sep 22, 1982"
34dbcd4dbaf21a36,6-3-0,1.74,40%,0.29,0%,,4.35,100%,0%,4.3,"5' 9""",145 lbs.,--,,--
7d5b12de1625984e,1-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 0""",210 lbs.,--,,--
898337ef520fe4d3,18-5-0,1.78,52%,2.83,45%,,0.44,50%,37%,0.9,"6' 3""",185 lbs.,--,Orthodox,"Oct 13, 1985"
371efa53bd0cf669,23-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 9""",155 lbs.,--,,--
e626e92a8f2a9737,23-4-0,1.40,33%,2.73,50%,,2.00,20%,66%,0.0,"5' 9""",145 lbs.,"72""",Orthodox,"Mar 31, 1992"
623f2eed9e1495af,11-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,170 lbs.,--,,"Jan 20, 1995"
3497f4c29654862c,7-1-0,2.31,75%,1.54,60%,,0.00,0%,0%,0.0,"5' 4""",125 lbs.,"65""",Orthodox,"Oct 23, 1992"
04b39f4e8eb59d7c,6-4-0,2.45,48%,2.70,55%,,0.94,33%,37%,0.0,"5' 11""",185 lbs.,"78""",Switch,"Aug 04, 1987"
4c4b44e3cf5815b3,5-5-0,4.20,47%,1.15,66%,,0.00,0%,100%,1.9,"6' 0""",145 lbs.,--,,"Dec 07, 1990"
5c2ce761399dc9c5,15-7-0,0.79,50%,5.26,23%,,0.00,0%,0%,0.0,"5' 10""",155 lbs.,--,Orthodox,"Oct 10, 1989"
2c2caf2f2bab9df5,14-7-0 (1 NC),2.22,41%,4.79,41%,,2.90,46%,62%,0.5,"5' 11""",145 lbs.,"71""",Southpaw,"Sep 04, 1994"
9a2d3567abc02e34,18-10-0,2.72,38%,2.07,66%,,0.49,33%,57%,0.5,"5' 9""",155 lbs.,"71""",Switch,"Apr 15, 1983"
c50ea21fe9ef478d,2-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
9c442aaf149ea982,7-3-0,3.85,44%,3.25,45%,,0.00,0%,47%,0.5,"5' 5""",115 lbs.,"65""",Switch,"Oct 23, 1993"
9ddfb3369a3b0394,20-11-1,2.69,33%,3.15,58%,,1.62,62%,86%,0.4,"5' 5""",135 lbs.,"63""",Orthodox,"Sep 23, 1979"
1c23ec2f1b71be40,9-0-0,11.35,57%,8.65,52%,,0.00,0%,100%,0.0,"6' 0""",205 lbs.,"73""",Orthodox,"Nov 20, 1998"
2c99576fefe53c7c,34-9-0 (1 NC),3.78,36%,3.90,57%,,1.49,41%,91%,0.5,"5' 6""",145 lbs.,"70""",Orthodox,"Jan 31, 1987"
06dced58ca24a6bd,9-3-1,4.03,33%,8.46,34%,,0.00,0%,0%,0.0,"5' 10""",170 lbs.,--,Orthodox,"Jan 25, 1982"
6a740daf1b279661,15-3-0,4.56,53%,2.78,55%,,1.56,45%,51%,0.1,"5' 5""",125 lbs.,"65""",Switch,"May 18, 1998"
a331233f597090a5,18-12-0,5.35,48%,4.59,44%,,0.13,22%,50%,0.3,"6' 0""",185 lbs.,"72""",Southpaw,"May 03, 1989"
d4baaa0630bf5798,7-1-0 (1 NC),3.64,40%,4.55,66%,,0.00,0%,0%,0.0,"6' 3""",185 lbs.,"79""",Orthodox,"Aug 09, 1997"
27b388f0aab49780,9-4-0,2.21,45%,2.40,64%,,2.40,44%,63%,1.7,"5' 6""",125 lbs.,"66""",Orthodox,"May 08, 1992"
c85bad793cd14e28,18-2-0,7.01,47%,6.65,52%,,0.00,0%,100%,0.0,"5' 6""",145 lbs.,"70""",Orthodox,"May 22, 1998"
64a50dad704d1d49,24-14-0,4.14,44%,4.68,55%,,0.43,50%,73%,0.1,"5' 11""",155 lbs.,"75""",Orthodox,"Jan 21, 1986"
b9f28e7045fdfce7,22-5-0,4.65,51%,4.24,60%,,2.51,31%,87%,0.7,"5' 7""",135 lbs.,"67""",Orthodox,"May 01, 1987"
e8fe9c15d348e778,17-8-0,4.60,48%,6.93,50%,,1.71,29%,80%,0.5,"5' 6""",125 lbs.,"66""",Orthodox,"Dec 10, 1988"
b7c5eb7cdbac6a63,9-2-0,5.81,51%,4.65,52%,,0.00,0%,100%,0.0,"6' 2""",185 lbs.,"79""",Southpaw,"Aug 02, 1995"
172c2135e70f87b7,13-4-0,4.43,36%,3.87,59%,,0.63,42%,63%,0.4,"6' 6""",185 lbs.,"77""",Orthodox,"Apr 13, 1988"
c06a5c95f1169c0b,14-5-0,0.57,34%,3.02,39%,,1.08,16%,40%,0.0,"5' 8""",135 lbs.,"71""",Orthodox,"May 28, 1982"
78a5eea49638685d,11-2-0,2.86,29%,8.93,51%,,5.36,100%,100%,5.4,"5' 11""",170 lbs.,--,,--
e575b6ff678c1aca,6-2-1,2.32,38%,1.55,67%,,0.00,0%,60%,0.0,"5' 11""",185 lbs.,"76""",Southpaw,"Feb 09, 1987"
ad3f53c454cbbead,35-8-0,3.20,50%,2.11,57%,,1.26,55%,55%,1.4,"6' 3""",250 lbs.,"78""",Orthodox,"Nov 10, 1977"
7a5e8c94a86f9895,23-10-0,3.36,47%,6.55,36%,,0.00,0%,35%,0.0,"5' 9""",261 lbs.,"75""",Orthodox,"Jun 14, 1986"
91e69a1c3c87325b,2-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,"Oct 25, 1987"
80c0bed43da0e27b,17-4-1,1.17,30%,2.10,56%,,0.00,0%,14%,0.7,"5' 6""",155 lbs.,--,Switch,"Feb 15, 1973"
1652f3213655b935,15-18-0,2.77,45%,3.93,40%,,1.46,47%,60%,0.5,"5' 9""",170 lbs.,"72""",Orthodox,"Apr 16, 1976"
f12f979b657ab876,3-1-0,0.80,70%,1.20,28%,,1.00,8%,0%,0.0,"5' 9""",170 lbs.,--,Orthodox,"Dec 23, 1980"
a220be6d41d6f97d,14-9-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 4""",230 lbs.,--,Orthodox,"Jul 22, 1968"
c32eab6c2119e989,0-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,Southpaw,--
d21113c9ff3788ae,11-5-0,4.18,61%,4.32,42%,,1.39,22%,66%,0.0,"5' 10""",145 lbs.,"73""",Southpaw,"Aug 10, 1986"
8e9eb3fc86db0f7d,17-11-0 (1 NC),5.65,47%,5.94,49%,,0.34,28%,68%,0.1,"6' 1""",185 lbs.,"74""",Orthodox,"Feb 18, 1990"
e6015889f50075d2,4-8-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 6""",145 lbs.,--,,--
8fd1f27e86661ede,22-11-0,0.98,40%,4.05,36%,,1.84,50%,100%,0.0,"5' 9""",170 lbs.,--,Southpaw,"Nov 19, 1976"
d26394fc0e8e880a,2-2-0,0.00,0%,8.22,31%,,0.00,0%,100%,0.0,"6' 1""",205 lbs.,--,,"Mar 22, 1976"
b69f24c500d783e7,19-7-0 (1 NC),2.77,52%,3.07,59%,,2.22,24%,83%,0.0,"6' 1""",205 lbs.,"75""",Orthodox,"Feb 28, 1980"
658c3465581ae46b,8-7-0,2.72,52%,3.54,59%,,0.00,0%,76%,0.2,"5' 11""",235 lbs.,"74""",Orthodox,"Jul 07, 1979"
a6f3d15cb84334bb,4-2-0,9.31,40%,4.66,51%,,0.00,0%,100%,0.0,"5' 10""",170 lbs.,"72""",Orthodox,"Jul 03, 1992"
be0b310a12eb80b4,17-5-2,3.91,41%,2.97,68%,,4.20,45%,66%,0.3,"5' 7""",145 lbs.,"70""",Orthodox,"Apr 28, 1989"
bbab3baf66128ae2,15-2-0 (1 NC),5.18,54%,2.75,63%,,1.83,40%,83%,0.1,"5' 9""",135 lbs.,"69""",Orthodox,"Sep 07, 1995"
a09ed60aa67a3f67,15-0-0,4.25,52%,2.89,62%,,3.34,44%,54%,0.3,"5' 8""",135 lbs.,"71""",Orthodox,"Aug 02, 1997"
d3f89fa685bd8420,14-1-0,1.75,47%,2.34,48%,,7.81,41%,62%,1.7,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 29, 2001"
1cecc8fe6748a532,11-2-0,4.87,52%,5.87,55%,,0.00,0%,0%,0.0,"5' 9""",145 lbs.,--,Orthodox,"Nov 14, 1982"
2c733e059462c1dc,0-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,--
29508aff4d93cbbe,6-7-0 (1 NC),0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 5""",135 lbs.,--,,"Sep 07, 1979"
8ef4a91ac694b7ce,15-11-0,2.49,30%,6.36,51%,,0.67,18%,44%,1.3,"5' 7""",135 lbs.,--,Orthodox,"Aug 08, 1980"
e1f8beeb6d2d871a,10-1-0,4.44,45%,3.42,48%,,2.85,30%,100%,0.9,"5' 4""",125 lbs.,"68""",Orthodox,"Dec 29, 2000"
34218661c44ed55d,4-1-0 (1 NC),0.00,0%,4.03,40%,,6.72,50%,0%,0.0,"6' 3""",260 lbs.,--,Orthodox,"Apr 20, 1984"
f626118b6da0e020,13-2-0 (1 NC),5.12,52%,4.11,44%,,0.77,17%,53%,0.4,"6' 1""",185 lbs.,"77""",Orthodox,"Sep 21, 1994"
c9a94278df042f46,8-3-0 (2 NC),5.36,58%,4.82,46%,,0.00,0%,62%,0.0,"6' 3""",243 lbs.,"79""",Orthodox,"Feb 01, 1988"
bc711b6dd95c1af6,17-3-0,5.30,48%,3.98,54%,,1.91,38%,55%,0.8,"5' 9""",135 lbs.,"69""",Switch,"Jul 01, 1993"
55f446032177b119,10-5-0,3.45,35%,3.18,61%,,1.60,58%,78%,0.2,"5' 7""",125 lbs.,"69""",Orthodox,"Aug 06, 1985"
3a6ac598320ca7f2,7-2-0,0.00,0%,5.77,28%,,0.00,0%,0%,0.0,"6' 2""",185 lbs.,"78""",Orthodox,"Nov 05, 1989"
74f13066b1417ef3,16-15-0,1.27,29%,2.53,50%,,0.00,0%,0%,0.0,"5' 11""",170 lbs.,--,Southpaw,"Jan 19, 1979"
4fd76e7ba8313457,5-2-0,4.57,31%,3.83,58%,,0.00,0%,66%,0.0,"5' 9""",155 lbs.,--,,--
b96939f2b8d88e82,4-5-0,4.44,34%,4.31,64%,,0.00,0%,0%,0.0,"5' 6""",125 lbs.,"66""",Southpaw,"Sep 16, 1990"
b5a379583673510a,13-6-0,1.01,39%,5.82,26%,,1.68,50%,0%,0.0,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 20, 1992"
93bf96be327fcd98,13-3-0,0.80,51%,0.00,100%,,3.43,66%,100%,2.6,"5' 6""",145 lbs.,--,Orthodox,"Feb 06, 1970"
ce05955c26c3c090,6-7-0,6.37,35%,8.54,52%,,0.00,0%,0%,0.0,"6' 2""",239 lbs.,--,,"Sep 11, 1984"
ffc3e6daaa6da0b7,21-13-1 (1 NC),4.53,50%,1.75,63%,,1.83,62%,62%,0.0,"5' 10""",135 lbs.,"71""",Orthodox,"Jan 06, 1983"
40a456a25d52ee65,14-5-0,6.23,47%,5.50,52%,,0.00,0%,75%,0.2,"5' 11""",155 lbs.,"74""",Orthodox,"Jan 13, 1997"
b16a7e6a627e9789,24-13-1,2.17,38%,1.64,69%,,2.49,42%,41%,0.9,"5' 7""",135 lbs.,"67""",Orthodox,"Mar 29, 1985"
babc6b5745335f18,24-3-0,1.98,55%,1.61,54%,,2.10,23%,64%,0.3,"5' 10""",155 lbs.,--,Southpaw,"Feb 05, 1979"
d6ed764f8b78d32a,7-2-1,1.80,40%,7.73,34%,,0.00,0%,25%,2.0,"5' 5""",135 lbs.,"66""",Orthodox,"Nov 23, 1995"
3bc3f60b21cddc6a,20-5-0,4.57,52%,6.83,31%,,3.48,43%,62%,0.0,"6' 0""",185 lbs.,"72""",Orthodox,"Dec 30, 1995"
cbd3e590a85b18c5,13-4-0,2.43,41%,1.80,57%,,3.98,52%,92%,0.4,"5' 8""",145 lbs.,"70""",Orthodox,"Feb 16, 1991"
d7e40dca3ae125be,15-10-0,6.45,41%,6.55,51%,,0.86,62%,64%,0.0,"5' 7""",125 lbs.,"68""",Orthodox,"Jun 26, 1996"
4130a743d9d22163,18-8-0,2.70,41%,3.10,59%,,0.44,26%,55%,0.9,"6' 2""",185 lbs.,"75""",Orthodox,"Apr 24, 1984"
0ee783aa00e468f0,26-14-0 (1 NC),1.59,46%,2.83,50%,,1.02,60%,53%,0.6,"6' 0""",185 lbs.,"74""",Southpaw,"Apr 01, 1977"
7674b836ce0698a0,10-3-0,6.10,64%,2.17,63%,,0.29,100%,66%,0.0,"6' 6""",185 lbs.,"79""",Orthodox,"Jun 02, 1992"
69898645d600abdb,13-3-1 (1 NC),5.37,60%,5.86,46%,,1.38,35%,94%,0.2,"6' 3""",205 lbs.,"75""",Orthodox,"Feb 05, 1996"
c3f6db17cea09ca7,12-5-0,1.52,61%,4.79,41%,,3.50,100%,50%,0.0,"6' 0""",155 lbs.,"74""",Southpaw,"Jul 21, 1994"
46baf0f57edfa4df,17-14-0 (1 NC),4.92,36%,5.27,54%,,0.48,18%,75%,0.0,"6' 1""",185 lbs.,"75""",Orthodox,"Dec 08, 1981"
ec71a892fada28c7,8-6-0,2.07,37%,1.93,63%,,0.70,50%,46%,0.2,"5' 8""",125 lbs.,"69""",Orthodox,"May 18, 1986"
80eacd4da0617c57,28-8-0,3.52,34%,2.67,61%,,1.41,30%,62%,0.6,"5' 4""",125 lbs.,"65""",Southpaw,"Jul 31, 1984"
a71feb7ea7592a71,1-2-0,0.00,0%,3.32,53%,,0.00,0%,0%,0.0,"6' 0""",215 lbs.,--,Orthodox,"Jul 03, 1966"
9fd1f08dd4aec14a,6-5-1,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 2""",250 lbs.,--,Orthodox,--
6104730621ff318d,14-11-1 (1 NC),0.00,0%,2.40,57%,,0.00,0%,100%,0.0,"5' 3""",113 lbs.,--,,"Feb 15, 1979"
436f970c9ea9169c,23-13-0,5.26,41%,4.49,63%,,0.22,50%,55%,0.9,"5' 8""",155 lbs.,"71""",Southpaw,"Jun 15, 1988"
8dc4f34c1f50d00d,30-33-2,1.39,39%,1.35,64%,,2.02,100%,36%,2.0,"5' 8""",155 lbs.,--,Orthodox,"Nov 23, 1979"
c3ac8d0da7b05772,11-14-0,2.90,40%,5.80,43%,,1.50,100%,100%,0.0,"6' 4""",259 lbs.,--,Orthodox,--
404ecb2700844072,8-3-1,3.13,58%,3.27,58%,,0.00,0%,0%,1.0,"5' 4""",125 lbs.,"68""",Orthodox,"Nov 18, 1984"
7030c27fc9778964,7-1-0,4.53,54%,4.53,65%,,6.00,60%,0%,0.0,"6' 0""",170 lbs.,"73""",Switch,"May 08, 1994"
5431dccc09118234,7-2-0,3.68,51%,2.70,56%,,1.50,33%,61%,0.0,"5' 11""",170 lbs.,"72""",Southpaw,"Aug 26, 1988"
a30f6d375dea5f9b,11-4-0,0.00,0%,0.00,100%,,0.00,0%,0%,0.0,"5' 9""",170 lbs.,--,Orthodox,"Mar 12, 1982"
20999e27ddd94bda,10-8-0,2.88,39%,3.65,58%,,0.28,22%,72%,0.4,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 25, 1989"
