fighter_id,slpm,sapm,td_avg,sub_avg,weight,reach,stance,dob,wins,losses,draws,str_acc_pct,str_def_pct,td_acc_pct,td_def_pct,height_inches,fighter_name
2dea80c069847321,0.06,2.45,0.0,0.0,190,,Southpaw,"Dec 23, 1970",1,1,0,10,32,0,0,69,Gilles Arsene
91e3388e69060e69,3.2,1.92,0.0,0.0,125,,,,3,1,0,36,65,0,40,67,
49f78022126bf4a4,5.37,5.2,7.32,2.4,155,,Orthodox,"Jan 31, 1991",8,3,0,45,56,75,0,71,Cesar Arzamendia
d33da8a3d82bdb62,2.53,3.34,0.0,0.0,135,69,Orthodox,"Oct 31, 1993",22,6,0,34,52,0,50,68,Kai Asakura
a373085066dbfb54,7.27,6.8,0.0,0.0,185,73,Switch,"Dec 27, 1989",14,5,0,61,28,0,100,73,Teddy Ash
d26a0988c9dc9886,0.0,0.0,0.0,0.0,125,,,"Jan 14, 1992",11,3,1,0,0,0,0,66,
c739c2995a275314,2.88,4.78,3.24,0.0,155,69,Orthodox,"Mar 31, 1995",8,2,0,50,50,38,64,69,Yanal Ashmouz
8be9deb7d6b36354,0.0,0.0,0.0,0.0,135,,,"Jul 31, 1992",7,6,0,0,0,0,0,66,
2abc414136504554,0.0,0.0,0.0,0.0,145,69,Orthodox,"Aug 19, 1994",11,1,0,0,0,0,0,67,
b1d19449397541dc,3.05,2.8,2.6,0.4,125,67,Orthodox,"Oct 09, 1992",14,1,1,54,57,24,66,66,Askar Askarov
9be6020024133293,3.35,5.82,4.41,0.9,247,74,Orthodox,"Dec 24, 1985",9,4,0,39,35,62,100,72,Cyril Asker
5c10da56d712ac9c,2.0,4.13,0.0,0.0,145,69,Orthodox,"Feb 13, 1995",23,1,0,26,56,0,66,68,Khusein Askhabov
06827d70c53ff0d9,3.03,3.52,0.44,0.7,185,75,Southpaw,"May 20, 1988",14,4,0,46,52,18,65,75,Scott Askham
0b31f87be71ebbb1,3.64,5.66,4.33,0.9,170,73,Orthodox,"Jul 18, 1984",19,2,,49,36,55,0,71,Ben Askren
6e8f1bcdda94ff45,5.75,3.96,0.0,0.0,205,77,Orthodox,"Apr 23, 1996",14,4,0,48,56,0,87,75,Ibo Aslan
399afbabc02376b5,7.63,3.62,2.62,1.3,255,78,Orthodox,"Apr 11, 1993",15,3,,67,56,80,100,77,Tom Aspinall
e56cee1ad697db04,10.05,6.64,0.0,0.0,260,78,Orthodox,"Jul 16, 1998",7,2,0,51,50,0,100,77,Steven Asplund
ff222167cce02919,1.27,3.2,2.0,1.0,185,,Orthodox,"May 23, 1992",8,4,0,43,36,50,66,74,Bruno Assis
d0d7160824278840,3.31,2.06,2.43,0.7,145,72,Orthodox,"Jun 24, 1981",16,6,0,62,44,24,66,69,Junior Assuncao
2f13e4020cea5b38,3.22,2.5,1.65,0.2,135,66,Orthodox,"Jul 19, 1982",28,10,0,42,66,39,78,65,Raphael Assuncao
01c9e4013afce141,7.6,7.03,0.24,0.0,145,69,Orthodox,"Sep 27, 2000",11,5,0,42,52,25,55,68,Michael Aswell Jr.
fd7acf42bd6e7e95,0.87,3.14,1.0,0.0,230,,Orthodox,"Mar 12, 1979",17,1,0,41,49,33,0,73,Bazigit Atajev
210935fd21670f6d,2.28,2.13,0.74,0.0,170,72,Orthodox,"Jun 16, 1977",10,5,0,47,59,37,75,70,Rich Attonito
55ee431411ccf07a,2.48,2.97,2.36,0.5,155,70,Southpaw,"Feb 23, 1989",11,5,0,51,55,33,70,69,Olivier Aubin-Mercier
196ed28337adc630,1.17,4.31,0.8,0.0,155,,Orthodox,"Apr 16, 1986",11,2,1,12,41,50,0,72,Pat Audinwood
4d3b08ab127c7585,0.0,0.0,0.0,0.0,251,,,"Mar 28, 1992",6,2,,0,0,0,0,75,
04643fd03d9159cc,1.42,2.27,1.69,1.3,155,74,Orthodox,"Aug 18, 1973",22,10,0,33,59,27,27,70,Marcus Aurelio
956dcac65e7b34d6,3.33,10.0,0.0,0.0,185,,Orthodox,"Jul 07, 1981",2,1,0,25,57,0,0,69,David Avellan
8753e125f4499816,2.34,3.36,2.37,1.8,170,74,Orthodox,"Jun 30, 1983",8,7,,47,43,80,50,72,Blas Avena
ba5c6eeb8ef45f5c,0.0,0.0,0.0,0.0,170,,,"May 17, 1982",18,15,0,0,0,0,0,73,Levi Avera
033d19259f589457,0.0,0.0,0.0,0.0,145,,,"Dec 29, 1988",13,5,0,0,0,0,0,67,Anthony Avila
4665cbf36b08193b,2.37,4.17,0.0,0.0,145,,Orthodox,"Jan 16, 1993",5,4,0,30,48,0,46,70,Chris Avila
86d9dbe1bfcbade7,2.81,3.28,0.63,0.2,135,68,Orthodox,"May 11, 1988",9,4,0,42,55,37,52,67,Julia Avila
da603332ad41f165,2.13,1.87,0.5,0.5,155,,,"Jun 07, 1983",20,9,0,26,60,16,100,71,Saad Awad
26387c19f32dda0f,0.83,5.0,0.0,0.0,265,,,"Aug 20, 1988",10,5,0,25,33,0,0,73,
6eaec40f724852f4,3.53,3.59,0.0,0.3,155,73,Orthodox,"May 31, 1992",16,6,0,37,58,0,50,72,Jessin Ayari
46d0a888d87d91ac,4.38,4.32,1.0,0.0,185,76,Orthodox,"Mar 10, 1986",14,4,1,43,51,37,42,69,Abu Azaitar
ee18ff42063174df,4.43,4.11,0.0,0.0,155,71,Switch,"Feb 20, 1990",13,3,0,44,52,0,100,68,Ottman Azaitar
063649e21bc9d6d5,2.16,2.76,1.07,0.3,154,,Orthodox,"Jun 10, 1976",15,10,0,39,57,50,45,69,Luiz Azeredo
9bcfb40dbcd50568,0.76,1.97,2.28,0.0,161,,Orthodox,"Jun 25, 1981",17,9,1,45,27,11,0,75,Luciano Azevedo
2af2f2e26c4c0402,3.92,2.08,1.97,1.3,145,69,Orthodox,"Mar 02, 1992",9,2,0,53,58,34,67,68,Hunter Azure
39cc64bf0a269db9,1.12,3.65,2.92,2.2,145,,Orthodox,"Aug 22, 1989",11,3,,41,40,80,72,73,Niklas Backstrom
fd5b6598a3b70c0a,3.08,3.14,0.89,0.8,170,75,Orthodox,"Oct 26, 1981",20,14,0,31,51,16,48,75,Seth Baczynski
968764372c49eab6,0.0,0.0,0.0,0.0,145,,,,13,3,0,0,0,0,0,,
c0ab242c40decc55,2.82,1.39,3.37,0.4,205,74,Orthodox,"Jun 07, 1983",23,5,0,43,71,44,80,74,Ryan Bader
4fcf6e0c4e0e6664,3.74,4.9,1.75,0.0,115,,Orthodox,"Jul 11, 1991",6,3,0,71,32,12,100,65,Izabela Badurek
82d4c957649faf9b,4.09,5.92,0.36,2.0,170,74,Orthodox,"Aug 23, 1992",10,4,0,49,46,22,54,74,Miguel Baeza
3dd92ff9fb0412b3,2.85,3.09,2.51,0.3,125,65,Orthodox,"Jun 10, 1985",15,6,0,42,52,36,65,64,Ali Bagautinov
e4d2564ea0e34e2b,3.13,4.56,0.0,0.0,155,,Orthodox,"Apr 13, 1985",11,5,0,30,46,0,33,73,Mehdi Baghdad
a52bc1e62cf0b7c6,4.98,3.15,0.0,0.0,145,70,Southpaw,"Jan 28, 1992",8,4,0,58,56,0,70,69,Melsik Baghdasaryan
aec185309b4843d0,2.91,3.23,1.32,0.3,170,73,Orthodox,"Apr 17, 1984",24,8,1,40,49,61,62,71,Siyar Bahadurzada
e4a47b07044ddd72,5.99,4.07,0.0,0.6,155,75,Orthodox,"Aug 27, 1997",17,7,0,46,55,0,70,75,Ignacio Bahamondes
8f313e9c3a39c06e,4.02,4.83,1.34,0.0,170,71,Southpaw,"Sep 12, 1997",10,1,1,45,61,66,100,68,Bahatebole Batebolati
e2b8186b618b00c4,1.56,3.91,1.5,0.0,155,75,Southpaw,"Sep 22, 1982",16,11,0,20,69,33,37,69,Shamar Bailey
34dbcd4dbaf21a36,1.74,0.29,4.35,4.3,145,,,,6,3,0,40,0,100,0,69,
7d5b12de1625984e,0.0,0.0,0.0,0.0,210,,,,1,1,0,0,0,0,0,72,Scott Baker
898337ef520fe4d3,1.78,2.83,0.44,0.9,185,,Orthodox,"Oct 13, 1985",18,5,0,52,45,50,37,75,Bryan Baker
371efa53bd0cf669,0.0,0.0,0.0,0.0,155,,,,23,3,0,0,0,0,0,69,
e626e92a8f2a9737,1.4,2.73,2.0,0.0,145,72,Orthodox,"Mar 31, 1992",23,4,0,33,50,20,66,69,Balajin
623f2eed9e1495af,0.0,0.0,0.0,0.0,170,,,"Jan 20, 1995",11,3,0,0,0,0,0,,
3497f4c29654862c,2.31,1.54,0.0,0.0,125,65,Orthodox,"Oct 23, 1992",7,1,0,75,60,0,0,64,Eros Baluyot
04b39f4e8eb59d7c,2.45,2.7,0.94,0.0,185,78,Switch,"Aug 04, 1987",6,4,0,48,55,33,37,71,Oluwale Bamgbose
4c4b44e3cf5815b3,4.2,1.15,0.0,1.9,145,,,"Dec 07, 1990",5,5,0,47,66,0,100,72,
5c2ce761399dc9c5,0.79,5.26,0.0,0.0,155,,Orthodox,"Oct 10, 1989",15,7,0,50,23,0,0,70,Marcin Bandel
2c2caf2f2bab9df5,2.22,4.79,2.9,0.5,145,71,Southpaw,"Sep 04, 1994",14,7,,41,41,46,62,71,Humberto Bandenay
9a2d3567abc02e34,2.72,2.07,0.49,0.5,155,71,Switch,"Apr 15, 1983",18,10,0,38,66,33,57,69,Tae Hyun Bang
c50ea21fe9ef478d,0.0,0.0,0.0,0.0,,,,,2,1,0,0,0,0,0,,Yohan Banks
9c442aaf149ea982,3.85,3.25,0.0,0.5,115,65,Switch,"Oct 23, 1993",7,3,0,44,45,0,47,65,Shauna Bannon
9ddfb3369a3b0394,2.69,3.15,1.62,0.4,135,63,Orthodox,"Sep 23, 1979",20,11,1,33,58,62,86,65,Antonio Banuelos
1c23ec2f1b71be40,11.35,8.65,0.0,0.0,205,73,Orthodox,"Nov 20, 1998",9,0,0,57,52,0,100,72,Iwo Baraniewski
2c99576fefe53c7c,3.78,3.9,1.49,0.5,145,70,Orthodox,"Jan 31, 1987",34,9,,36,57,41,91,66,Renan Barao
06dced58ca24a6bd,4.03,8.46,0.0,0.0,170,,Orthodox,"Jan 25, 1982",9,3,1,33,34,0,0,70,Junior Barata
6a740daf1b279661,4.56,2.78,1.56,0.1,125,65,Switch,"May 18, 1998",15,3,0,53,55,45,51,65,Maycee Barber
a331233f597090a5,5.35,4.59,0.13,0.3,185,72,Southpaw,"May 03, 1989",18,12,0,48,44,22,50,72,Bryan Barberena
d4baaa0630bf5798,3.64,4.55,0.0,0.0,185,79,Orthodox,"Aug 09, 1997",7,1,,40,66,0,0,75,Djani Barbir
27b388f0aab49780,2.21,2.4,2.4,1.7,125,66,Orthodox,"May 08, 1992",9,4,0,45,64,44,63,66,Dione Barbosa
c85bad793cd14e28,7.01,6.65,0.0,0.0,145,70,Orthodox,"May 22, 1998",18,2,0,47,52,0,100,66,Marcio Barbosa
64a50dad704d1d49,4.14,4.68,0.43,0.1,155,75,Orthodox,"Jan 21, 1986",24,14,0,44,55,50,73,71,Edson Barboza
b9f28e7045fdfce7,4.65,4.24,2.51,0.7,135,67,Orthodox,"May 01, 1987",22,5,0,51,60,31,87,67,Raoni Barcelos
e8fe9c15d348e778,4.6,6.93,1.71,0.5,125,66,Orthodox,"Dec 10, 1988",17,8,0,48,50,29,80,66,Daniel Barez
b7c5eb7cdbac6a63,5.81,4.65,0.0,0.0,185,79,Southpaw,"Aug 02, 1995",9,2,0,51,52,0,100,74,Danny Barlow
172c2135e70f87b7,4.43,3.87,0.63,0.4,185,77,Orthodox,"Apr 13, 1988",13,4,0,36,59,42,63,78,Luke Barnatt
c06a5c95f1169c0b,0.57,3.02,1.08,0.0,135,71,Orthodox,"May 28, 1982",14,5,0,34,39,16,40,68,James Barnes
78a5eea49638685d,2.86,8.93,5.36,5.4,170,,,,11,2,0,29,51,100,100,71,
e575b6ff678c1aca,2.32,1.55,0.0,0.0,185,76,Southpaw,"Feb 09, 1987",6,2,1,38,67,0,60,71,Shonte Barnes
ad3f53c454cbbead,3.2,2.11,1.26,1.4,250,78,Orthodox,"Nov 10, 1977",35,8,0,50,57,55,55,75,Josh Barnett
7a5e8c94a86f9895,3.36,6.55,0.0,0.0,261,75,Orthodox,"Jun 14, 1986",23,10,0,47,36,0,35,69,Chris Barnett
91e69a1c3c87325b,0.0,0.0,0.0,0.0,,,,"Oct 25, 1987",2,3,0,0,0,0,0,,Chris Barnhizer
80c0bed43da0e27b,1.17,2.1,0.0,0.7,155,,Switch,"Feb 15, 1973",17,4,1,30,56,0,14,66,David Baron
1652f3213655b935,2.77,3.93,1.46,0.5,170,72,Orthodox,"Apr 16, 1976",15,18,0,45,40,47,60,69,Phil Baroni
f12f979b657ab876,0.8,1.2,1.0,0.0,170,,Orthodox,"Dec 23, 1980",3,1,0,70,28,8,0,69,Dan Barrera
a220be6d41d6f97d,0.0,0.0,0.0,0.0,230,,Orthodox,"Jul 22, 1968",14,9,0,0,0,0,0,76,Carlos Barreto
c32eab6c2119e989,0.0,0.0,0.0,0.0,185,,Southpaw,,0,1,0,0,0,0,0,,Jose Barreto
d21113c9ff3788ae,4.18,4.32,1.39,0.0,145,73,Southpaw,"Aug 10, 1986",11,5,0,61,42,22,66,70,Peter Barrett
8e9eb3fc86db0f7d,5.65,5.94,0.34,0.1,185,74,Orthodox,"Feb 18, 1990",17,11,,47,49,28,68,73,Marc-Andre Barriault
e6015889f50075d2,0.0,0.0,0.0,0.0,145,,,,4,8,0,0,0,0,0,66,David Barrios
8fd1f27e86661ede,0.98,4.05,1.84,0.0,170,,Southpaw,"Nov 19, 1976",22,11,0,40,36,50,100,69,Alexandre Barros
d26394fc0e8e880a,0.0,8.22,0.0,0.0,205,,,"Mar 22, 1976",2,2,0,0,31,0,100,73,Ricardo Barros
b69f24c500d783e7,2.77,3.07,2.22,0.0,205,75,Orthodox,"Feb 28, 1980",19,7,,52,59,24,83,73,Francimar Barroso
658c3465581ae46b,2.72,3.54,0.0,0.2,235,74,Orthodox,"Jul 07, 1979",8,7,0,52,59,0,76,71,Pat Barry
a6f3d15cb84334bb,9.31,4.66,0.0,0.0,170,72,Orthodox,"Jul 03, 1992",4,2,0,40,51,0,100,70,Dean Barry
be0b310a12eb80b4,3.91,2.97,4.2,0.3,145,70,Orthodox,"Apr 28, 1989",17,5,2,41,68,45,66,67,Enrique Barzola
bbab3baf66128ae2,5.18,2.75,1.83,0.1,135,69,Orthodox,"Sep 07, 1995",15,2,,54,63,40,83,69,Javid Basharat
a09ed60aa67a3f67,4.25,2.89,3.34,0.3,135,71,Orthodox,"Aug 02, 1997",15,0,0,52,62,44,54,68,Farid Basharat
d3f89fa685bd8420,1.75,2.34,7.81,1.7,145,70,Orthodox,"Sep 29, 2001",14,1,0,47,48,41,62,66,Austin Bashi
1cecc8fe6748a532,4.87,5.87,0.0,0.0,145,,Orthodox,"Nov 14, 1982",11,2,0,52,55,0,0,69,Stephen Bass
2c733e059462c1dc,0.0,0.0,0.0,0.0,155,,,,0,4,0,0,0,0,0,,Sean Bassett
29508aff4d93cbbe,0.0,0.0,0.0,0.0,135,,,"Sep 07, 1979",6,7,,0,0,0,0,65,Ryan Bastianelli
8ef4a91ac694b7ce,2.49,6.36,0.67,1.3,135,,Orthodox,"Aug 08, 1980",15,11,0,30,51,18,44,67,Shayna Baszler
e1f8beeb6d2d871a,4.44,3.42,2.85,0.9,125,68,Orthodox,"Dec 29, 2000",10,1,0,45,48,30,100,64,Namsrai Batbayar
34218661c44ed55d,0.0,4.03,6.72,0.0,260,,Orthodox,"Apr 20, 1984",4,1,,0,40,50,0,75,Michel Batista
f626118b6da0e020,5.12,4.11,0.77,0.4,185,77,Orthodox,"Sep 21, 1994",13,2,,52,44,17,53,73,Bryan Battle
c9a94278df042f46,5.36,4.82,0.0,0.0,243,79,Orthodox,"Feb 01, 1988",8,3,,58,46,0,62,75,Alan Baudot
bc711b6dd95c1af6,5.3,3.98,1.91,0.8,135,69,Switch,"Jul 01, 1993",17,3,0,48,54,38,55,69,Mario Bautista
55f446032177b119,3.45,3.18,1.6,0.2,125,69,Orthodox,"Aug 06, 1985",10,5,0,35,61,58,78,67,Chris Beal
3a6ac598320ca7f2,0.0,5.77,0.0,0.0,185,78,Orthodox,"Nov 05, 1989",7,2,0,0,28,0,0,74,Donovan Beard
74f13066b1417ef3,1.27,2.53,0.0,0.0,170,,Southpaw,"Jan 19, 1979",16,15,0,29,50,0,0,71,Rudy Bears
4fd76e7ba8313457,4.57,3.83,0.0,0.0,155,,,,5,2,0,31,58,0,66,69,
b96939f2b8d88e82,4.44,4.31,0.0,0.0,125,66,Southpaw,"Sep 16, 1990",4,5,0,34,64,0,0,66,Ariel Beck
b5a379583673510a,1.01,5.82,1.68,0.0,155,71,Orthodox,"Dec 20, 1992",13,6,0,39,26,50,0,70,Jack Becker
93bf96be327fcd98,0.8,0.0,3.43,2.6,145,,Orthodox,"Feb 06, 1970",13,3,0,51,100,66,100,66,Jeff Bedard
ce05955c26c3c090,6.37,8.54,0.0,0.0,239,,,"Sep 11, 1984",6,7,0,35,52,0,0,74,
ffc3e6daaa6da0b7,4.53,1.75,1.83,0.0,135,71,Orthodox,"Jan 06, 1983",21,13,,50,63,62,62,70,Johnny Bedford
40a456a25d52ee65,6.23,5.5,0.0,0.2,155,74,Orthodox,"Jan 13, 1997",14,5,0,47,52,0,75,71,Rolando Bedoya
b16a7e6a627e9789,2.17,1.64,2.49,0.9,135,67,Orthodox,"Mar 29, 1985",24,13,1,38,69,42,41,67,Chase Beebe
babc6b5745335f18,1.98,1.61,2.1,0.3,155,,Southpaw,"Feb 05, 1979",24,3,0,55,54,23,64,70,Lyle Beerbohm
d6ed764f8b78d32a,1.8,7.73,0.0,2.0,135,66,Orthodox,"Nov 23, 1995",7,2,1,40,34,0,25,65,Allan Begosso
3bc3f60b21cddc6a,4.57,6.83,3.48,0.0,185,72,Orthodox,"Dec 30, 1995",20,5,0,52,31,43,62,72,Azamat Bekoev
cbd3e590a85b18c5,2.43,1.8,3.98,0.4,145,70,Orthodox,"Feb 16, 1991",13,4,0,41,57,52,92,68,Mirsad Bektic
d7e40dca3ae125be,6.45,6.55,0.86,0.0,125,68,Orthodox,"Jun 26, 1996",15,10,0,41,51,62,64,67,Diana Belbita
4130a743d9d22163,2.7,3.1,0.44,0.9,185,75,Orthodox,"Apr 24, 1984",18,8,0,41,59,26,55,74,Alan Belcher
0ee783aa00e468f0,1.59,2.83,1.02,0.6,185,74,Southpaw,"Apr 01, 1977",26,14,,46,50,60,53,72,Vitor Belfort
7674b836ce0698a0,6.1,2.17,0.29,0.0,185,79,Orthodox,"Jun 02, 1992",10,3,0,64,63,100,66,78,Yousri Belgaroui
69898645d600abdb,5.37,5.86,1.38,0.2,205,75,Orthodox,"Feb 05, 1996",13,3,,60,46,35,94,75,Rodolfo Bellato
c3f6db17cea09ca7,1.52,4.79,3.5,0.0,155,74,Southpaw,"Jul 21, 1994",12,5,0,61,41,100,50,72,Danilo Belluardo
46baf0f57edfa4df,4.92,5.27,0.48,0.0,185,75,Orthodox,"Dec 08, 1981",17,14,,36,54,18,75,73,Joey Beltran
ec71a892fada28c7,2.07,1.93,0.7,0.2,125,69,Orthodox,"May 18, 1986",8,6,0,37,63,50,46,68,Marco Beltran
80eacd4da0617c57,3.52,2.67,1.41,0.6,125,65,Southpaw,"Jul 31, 1984",28,8,0,34,61,30,62,64,Joseph Benavidez
a71feb7ea7592a71,0.0,3.32,0.0,0.0,215,,Orthodox,"Jul 03, 1966",1,2,0,0,53,0,0,72,Mike Bencic
9fd1f08dd4aec14a,0.0,0.0,0.0,0.0,250,,Orthodox,,6,5,1,0,0,0,0,74,Dave Beneteau
6104730621ff318d,0.0,2.4,0.0,0.0,113,,,"Feb 15, 1979",14,11,,0,57,0,100,63,Karla Benitez
436f970c9ea9169c,5.26,4.49,0.22,0.9,155,71,Southpaw,"Jun 15, 1988",23,13,0,41,63,50,55,68,Gabriel Benitez
8dc4f34c1f50d00d,1.39,1.35,2.02,2.0,155,,Orthodox,"Nov 23, 1979",30,33,2,39,64,100,36,68,Charles Bennett
c3ac8d0da7b05772,2.9,5.8,1.5,0.0,259,,Orthodox,,11,14,0,40,43,100,100,76,Josh Bennett
404ecb2700844072,3.13,3.27,0.0,1.0,125,68,Orthodox,"Nov 18, 1984",8,3,1,58,58,0,0,64,DeAnna Bennett
7030c27fc9778964,4.53,4.53,6.0,0.0,170,73,Switch,"May 08, 1994",7,1,0,54,65,60,0,72,Benjamin Bennett
5431dccc09118234,3.68,2.7,1.5,0.0,170,72,Southpaw,"Aug 26, 1988",7,2,0,51,56,33,61,71,Lance Benoist
a30f6d375dea5f9b,0.0,0.0,0.0,0.0,170,,Orthodox,"Mar 12, 1982",11,4,0,0,100,0,0,69,Joe Benoit
20999e27ddd94bda,2.88,3.65,0.28,0.4,125,68,Orthodox,"Aug 25, 1989",10,8,0,39,58,22,72,65,Ryan Benoit
3138df4d117ebc12,0.0,0.0,0.0,0.0,115,,,"Mar 21, 1995",7,2,0,0,0,0,0,,
a25f3dc0df974597,0.0,0.0,0.0,0.0,155,,,"Jul 14, 1974",3,5,3,0,0,0,0,69,Pat Benson
592d23aed850e652,0.0,0.0,0.0,0.0,155,,,"Nov 30, 1982",10,6,0,0,0,0,0,69,Len Bentley
21b1132949f2a9b0,1.0,3.26,0.84,1.7,170,,Orthodox,"May 20, 1973",21,23,,27,36,40,16,71,Steve Berger
feef5f8f5629e5e7,3.49,10.78,0.0,0.0,170,75,Switch,"Apr 09, 2000",8,4,0,35,33,0,0,71,Theodor Berggren
aa8189053b3a8994,4.56,1.27,0.0,0.0,205,74,Orthodox,"Jun 26, 1989",8,0,,75,28,0,0,74,Kenneth Bergh
2891c9f7b26b26fc,2.78,2.78,4.17,4.2,170,,,"Nov 24, 1973",6,1,1,52,37,100,50,69,Bret Bergmark
e3779ef06e98f185,3.58,4.81,1.76,0.0,205,,Orthodox,"Nov 14, 1985",5,1,,36,62,40,0,72,Keith Berish
6f242453c91a5af0,4.42,3.07,3.89,1.1,155,66,Orthodox,"Dec 13, 1986",17,9,0,46,59,40,82,66,Dennis Bermudez
2dc1bc1a02961656,2.92,2.68,3.06,3.1,145,71,Orthodox,"Jul 16, 1994",14,2,0,61,46,54,0,70,Manny Bermudez
5b2325cd70dbe2ea,3.12,4.04,1.62,0.5,135,68,Orthodox,"Mar 04, 1987",6,4,0,42,55,22,28,64,Talita Bernardo
b3bbe88fecd6a0d2,0.0,0.0,0.0,0.0,,,,,0,1,0,0,0,0,0,,Dave Berry
0b935b9bbbe5fc07,0.27,6.27,0.0,0.0,185,,,"Oct 25, 1987",15,14,,12,28,0,0,73,Keith Berry
0db70ca89e1c7374,0.0,0.0,0.0,0.0,200,,,,0,3,0,0,0,0,0,69,Dieusel Berto
66766984842c13dc,1.76,4.62,5.47,2.7,155,,Orthodox,"Jul 05, 1983",17,12,1,36,47,40,0,66,Edson Berto
aebfb84d1f6d2d8c,0.92,0.92,6.87,3.4,155,,Orthodox,"Aug 25, 1974",4,3,0,80,33,100,0,68,Allen Berube
8ba8e8d7eafa7267,4.4,6.8,2.0,1.0,205,,Orthodox,"Sep 29, 1989",5,1,0,46,67,28,0,74,Anton Berzin
3f24c96753dbd9f9,0.0,0.0,0.0,0.0,245,,,"Oct 05, 1965",4,6,0,0,0,0,0,76,Scott Bessac
0b8d512c79b4baf3,4.36,4.45,0.64,0.3,145,70,Orthodox,"Dec 28, 1984",22,9,,41,58,28,61,70,Matt Bessette
e05f4ce199baca91,6.15,10.0,0.0,0.0,185,76,,"Jul 16, 1988",10,4,0,29,43,0,0,78,Khadzhi Bestaev
a524710c3ef918fa,0.0,0.0,0.0,0.0,170,,,"Mar 10, 1980",7,5,0,0,0,0,0,,Fernando Bettega
7e511f8d842a109d,2.33,3.25,1.73,0.0,245,75,Orthodox,"May 13, 1986",9,1,0,56,59,75,100,73,Arjan Bhullar
9cd047a828dd7515,4.31,5.39,0.0,0.0,185,78,Switch,"Oct 12, 1991",8,2,0,49,45,0,0,76,KB Bhullar
87f19d19f4cb73f8,3.6,1.83,2.85,0.0,125,65,Orthodox,"Aug 22, 1988",14,2,0,51,52,40,75,65,Magomed Bibulatov
1efa064872f089d0,1.11,1.64,2.65,0.0,155,71,Orthodox,"Jun 06, 1979",24,12,0,57,54,63,14,70,David Bielkheden
5095b0920a3602aa,3.81,4.15,0.31,0.6,145,68,Switch,"Jul 12, 1990",8,2,1,48,53,7,71,68,Blake Bilder
ebbf571f349e79d9,3.71,3.36,0.0,0.0,145,75,Switch,"May 22, 1990",9,1,1,60,57,0,100,71,Jonas Bilharinho
b3b6e80b7d5f8f0d,1.6,7.06,0.0,0.0,205,,Orthodox,"Nov 14, 1977",11,2,0,62,35,0,50,69,Jeremiah Billington
53f02bbc41d99432,0.0,0.0,0.0,0.0,170,,,,7,9,1,0,0,0,0,70,
c5a126ace82a6025,3.93,3.67,0.48,0.5,135,69,Orthodox,"May 16, 1986",16,8,0,36,56,14,61,68,Anthony Birchak
8a22c6b4d29880a3,9.35,14.83,0.0,0.0,205,,Switch,"Jun 05, 1987",7,4,0,46,35,0,0,75,Chris Birchler
7b4ae3fd439a05b6,3.91,4.56,2.41,0.0,125,67,Orthodox,"Jun 05, 1995",10,3,0,51,33,37,100,67,Angad Bisht
2b93ebd9f5417ad2,4.33,2.71,1.05,0.3,185,75,Orthodox,"Feb 28, 1979",30,9,0,38,65,43,63,73,Michael Bisping
7a359ef685a304a7,0.0,0.0,0.0,0.0,185,,Orthodox,"Apr 14, 1969",5,2,0,0,0,0,0,69,Amaury Bitetti
a653cb5eb4b39339,0.29,0.57,0.0,0.0,185,75,Orthodox,"May 22, 1991",14,7,0,16,33,0,0,72,Caio Bittencourt
dd6ec6f941c3a414,4.15,1.51,14.15,0.0,135,65,Orthodox,"Oct 12, 1994",14,4,0,66,46,33,0,65,Davi Bittencourt
27ab7257bf6a3b65,0.0,0.0,0.0,0.0,205,,,"Apr 05, 1991",7,1,0,0,0,0,0,,
99df7d0a2a08a8a8,3.55,3.14,0.98,0.4,205,78,Orthodox,"Feb 24, 1983",29,11,2,50,52,48,69,74,Jan Blachowicz
b2f743746e8dcfa2,1.06,2.6,0.48,6.2,155,,Orthodox,"Jul 15, 1972",23,4,1,47,45,33,28,68,Jason Black
7e69a4b0961aa555,4.55,3.59,0.93,0.7,170,73,Orthodox,"May 25, 1977",18,13,,35,65,50,76,70,Brad Blackburn
619d807fa54ae8f7,0.0,0.0,0.0,0.0,,,,,3,3,0,0,0,0,0,,Jason Blackford
2adb11835acd815b,2.91,2.55,0.0,0.0,205,,Orthodox,,10,7,0,61,46,0,75,,Tom Blackledge
0e5c79b3594ff0ad,3.7,3.13,4.0,0.0,155,75,Orthodox,"Aug 16, 1993",5,1,0,49,55,33,42,71,Sherrard Blackledge
da22387a0407a2dc,4.33,4.19,1.48,1.5,135,72,Switch,"Aug 12, 1994",17,8,1,45,52,33,71,70,Da'Mon Blackshear
0f4a536507f33576,4.31,5.39,0.0,0.0,155,71,Orthodox,"Oct 14, 1998",7,4,0,39,55,0,100,70,Chasen Blair
669970f7feba8ecd,5.24,4.25,1.96,0.9,125,66,Orthodox,"May 04, 1999",14,2,0,44,58,34,78,64,Erin Blanchfield
4a1329cc8eb0928a,4.11,3.19,1.85,0.3,145,71,Orthodox,"Oct 16, 1983",12,8,,44,66,36,63,68,Maximo Blanco
ebf298f8ac7e232b,0.0,0.0,0.0,0.0,145,,,,2,0,0,0,0,0,0,67,
fa6796c55d6c5440,4.18,2.76,5.12,0.0,265,80,Orthodox,"Feb 18, 1991",19,6,,52,53,47,35,76,Curtis Blaydes
